Employee_ID,Date,Claimed_Hours,Active_Hours,Claimed_Minus_Active,Utilization_Rate,Commits,PRs_Opened,Tasks_Done,Performance_Score,Meetings_Hours,Recent_HR_Flag,Project_Type,Role_Level,Team_ID,Productivity_Level
E023,2024-09-09,9.5,9.14,0.36,96.2,1,2,6,12.34,2.0,1,DevOps,Junior,T07,Low
E023,2024-09-10,6.6,5.52,1.08,83.66,2,0,2,6.55,2.46,1,DevOps,Junior,T07,Low
E023,2024-09-11,6.58,5.91,0.68,89.69,1,3,8,10.51,1.95,0,DevOps,Junior,T07,Low
E023,2024-09-12,7.33,6.79,0.54,92.67,3,0,8,11.17,3.49,0,DevOps,Junior,T07,Low
E023,2024-09-13,6.31,5.59,0.72,88.59,3,2,8,10.43,3.08,0,DevOps,Junior,T07,Low
E023,2024-09-14,6.38,6.0,0.39,93.93,7,3,3,9.86,2.21,0,DevOps,Junior,T07,Low
E023,2024-09-15,7.57,7.22,0.35,95.44,9,1,7,13.53,0.64,0,DevOps,Junior,T07,Low
E023,2024-09-16,6.55,6.49,0.06,99.07,4,2,6,10.95,0.97,0,DevOps,Junior,T07,Low
E023,2024-09-17,9.31,8.89,0.42,95.48,6,2,4,12.7,2.59,0,DevOps,Junior,T07,Low
E023,2024-09-18,7.24,7.23,0.0,99.95,4,2,3,10.1,1.55,0,DevOps,Junior,T07,Low
E023,2024-09-19,7.5,6.68,0.82,89.06,4,0,9,12.16,1.47,0,DevOps,Junior,T07,Low
E023,2024-09-20,6.84,6.8,0.04,99.41,1,0,8,10.96,0.97,0,DevOps,Junior,T07,Low
E023,2024-09-21,9.42,8.85,0.57,93.96,1,1,2,9.95,2.71,0,DevOps,Junior,T07,Low
E023,2024-09-22,7.74,6.87,0.87,88.82,9,2,3,11.14,2.24,0,DevOps,Junior,T07,Low
E023,2024-09-23,7.02,6.16,0.86,87.79,0,0,4,7.68,3.23,0,DevOps,Junior,T07,Low
E023,2024-09-24,8.98,8.39,0.59,93.41,6,1,4,12.19,1.36,0,DevOps,Junior,T07,Low
E023,2024-09-25,6.65,6.06,0.59,91.09,7,1,8,12.1,1.72,0,DevOps,Junior,T07,Low
E023,2024-09-26,6.31,5.96,0.35,94.41,9,3,7,12.28,3.17,0,DevOps,Junior,T07,Low
E023,2024-09-27,7.15,6.34,0.81,88.69,4,0,3,8.69,2.32,0,DevOps,Junior,T07,Low
E023,2024-09-28,8.78,8.06,0.72,91.82,1,2,2,9.54,1.46,0,DevOps,Junior,T07,Low
E023,2024-09-29,8.34,7.96,0.38,95.42,9,2,2,11.98,0.52,0,DevOps,Junior,T07,Low
E023,2024-09-30,7.69,6.84,0.85,88.94,9,1,9,14.15,0.6,0,DevOps,Junior,T07,Low
E023,2024-10-01,9.35,8.57,0.78,91.67,2,1,9,13.61,1.74,0,DevOps,Junior,T07,Low
E023,2024-10-02,7.01,6.19,0.82,88.36,4,2,9,11.94,1.04,1,DevOps,Junior,T07,Low
E023,2024-10-03,6.99,6.41,0.58,91.77,1,1,8,10.72,1.29,0,DevOps,Junior,T07,Low
E023,2024-10-04,9.23,8.34,0.9,90.3,8,0,4,12.33,2.74,0,DevOps,Junior,T07,Low
E023,2024-10-05,9.64,8.96,0.68,92.98,9,2,5,14.33,1.53,0,DevOps,Junior,T07,Low
E023,2024-10-06,9.29,9.1,0.19,97.95,0,1,3,10.25,2.32,1,DevOps,Junior,T07,Low
E023,2024-10-07,6.56,5.41,1.15,82.53,5,0,7,10.01,2.69,0,DevOps,Junior,T07,Low
E023,2024-10-08,8.51,7.87,0.64,92.53,4,0,6,11.68,2.58,0,DevOps,Junior,T07,Low
E023,2024-10-09,6.93,6.38,0.55,92.06,3,1,3,8.67,2.03,0,DevOps,Junior,T07,Low
E023,2024-10-10,8.79,8.42,0.37,95.82,1,0,4,10.12,2.7,1,DevOps,Junior,T07,Low
E023,2024-10-11,8.39,8.24,0.16,98.14,0,0,4,10.04,1.3,0,DevOps,Junior,T07,Low
E023,2024-10-12,8.79,8.15,0.64,92.72,8,2,6,13.47,3.17,0,DevOps,Junior,T07,Low
E023,2024-10-13,7.86,7.68,0.19,97.64,6,3,3,11.41,1.14,0,DevOps,Junior,T07,Low
E023,2024-10-14,7.85,7.66,0.19,97.56,3,2,5,11.25,1.39,0,DevOps,Junior,T07,Low
E023,2024-10-15,7.4,7.2,0.2,97.3,9,0,8,13.55,2.35,0,DevOps,Junior,T07,Low
E023,2024-10-16,8.37,7.23,1.15,86.33,6,1,2,10.06,1.11,0,DevOps,Junior,T07,Low
E023,2024-10-17,10.27,9.94,0.33,96.8,9,3,2,14.01,1.57,0,DevOps,Junior,T07,Low
E023,2024-10-18,7.36,6.69,0.67,90.9,0,1,6,9.56,2.25,0,DevOps,Junior,T07,Low
E023,2024-10-19,8.92,8.43,0.49,94.53,6,2,7,13.72,2.74,0,DevOps,Junior,T07,Low
E023,2024-10-20,8.33,8.2,0.13,98.4,6,0,9,14.31,1.27,0,DevOps,Junior,T07,Low
E023,2024-10-21,8.26,8.1,0.16,98.02,6,0,9,14.29,0.73,0,DevOps,Junior,T07,Low
E023,2024-10-22,6.67,5.88,0.79,88.16,7,0,9,12.27,1.36,0,DevOps,Junior,T07,Low
E023,2024-10-23,7.2,6.45,0.74,89.66,3,0,5,9.58,1.83,0,DevOps,Junior,T07,Low
E023,2024-10-24,5.91,5.34,0.57,90.28,4,0,2,7.15,2.61,0,DevOps,Junior,T07,Low
E023,2024-10-25,8.55,8.53,0.02,99.76,2,0,9,12.93,3.4,1,DevOps,Junior,T07,Low
E023,2024-10-26,7.04,6.14,0.9,87.27,3,3,6,10.51,0.88,0,DevOps,Junior,T07,Low
E023,2024-10-27,8.84,7.9,0.94,89.34,3,3,3,10.72,1.22,0,DevOps,Junior,T07,Low
E023,2024-10-28,7.57,7.24,0.33,95.68,9,3,3,11.77,1.8,0,DevOps,Junior,T07,Low
E023,2024-10-29,8.23,7.96,0.27,96.68,9,0,7,13.85,2.05,0,DevOps,Junior,T07,Low
E023,2024-10-30,4.8,3.87,0.92,80.74,5,0,8,8.86,3.43,0,DevOps,Junior,T07,Low
E024,2024-08-01,5.59,4.68,0.91,83.71,3,0,8,9.1,3.25,0,Frontend,Mid,T07,Low
E024,2024-08-02,8.99,7.76,1.23,86.3,0,1,2,8.66,1.98,0,Frontend,Mid,T07,Low
E024,2024-08-03,8.43,7.71,0.73,91.38,0,0,7,10.85,2.38,0,Frontend,Mid,T07,Low
E024,2024-08-04,9.53,9.41,0.12,98.7,1,2,3,11.13,3.14,0,Frontend,Mid,T07,Low
E024,2024-08-05,7.49,7.02,0.47,93.69,5,1,6,11.63,0.64,0,Frontend,Mid,T07,Low
E024,2024-08-06,5.24,5.04,0.2,96.14,2,1,5,7.96,2.53,0,Frontend,Mid,T07,Low
E024,2024-08-07,6.96,6.61,0.35,95.03,0,0,6,9.22,2.64,0,Frontend,Mid,T07,Low
E024,2024-08-08,8.87,8.34,0.53,94.08,5,3,2,11.03,2.71,0,Frontend,Mid,T07,Low
E024,2024-08-09,7.16,7.23,-0.06,100.87,7,0,2,9.81,2.08,1,Frontend,Mid,T07,Low
E024,2024-08-10,8.59,8.62,-0.03,100.39,3,0,4,11.14,2.55,0,Frontend,Mid,T07,Low
E024,2024-08-11,9.1,8.97,0.13,98.52,8,0,3,12.67,1.29,0,Frontend,Mid,T07,Low
E024,2024-08-12,4.85,4.31,0.54,88.83,9,2,3,8.31,2.66,1,Frontend,Mid,T07,Low
E024,2024-08-13,7.64,7.92,-0.28,103.65,0,3,7,11.54,3.22,0,Frontend,Mid,T07,Low
E024,2024-08-14,6.92,5.85,1.07,84.48,4,3,5,9.94,1.37,0,Frontend,Mid,T07,Low
E024,2024-08-15,8.92,8.75,0.16,98.17,8,1,2,12.03,2.16,0,Frontend,Mid,T07,Low
E024,2024-08-16,10.43,9.61,0.82,92.12,0,1,9,14.07,1.6,0,Frontend,Mid,T07,Low
E024,2024-08-17,7.42,6.7,0.72,90.3,3,1,6,10.65,1.02,0,Frontend,Mid,T07,Low
E024,2024-08-18,8.55,8.21,0.34,96.02,3,2,2,10.01,3.35,0,Frontend,Mid,T07,Low
E024,2024-08-19,11.03,10.35,0.69,93.78,2,1,2,11.8,2.27,0,Frontend,Mid,T07,Low
E024,2024-08-20,7.97,7.56,0.4,94.92,7,3,9,14.5,1.76,0,Frontend,Mid,T07,Low
E024,2024-08-21,5.05,4.79,0.27,94.7,4,2,2,7.12,1.77,0,Frontend,Mid,T07,Low
E024,2024-08-22,6.3,5.84,0.46,92.69,3,2,3,8.46,1.17,0,Frontend,Mid,T07,Low
E024,2024-08-23,8.63,7.95,0.68,92.16,6,0,6,12.35,2.68,0,Frontend,Mid,T07,Low
E024,2024-08-24,7.9,7.5,0.39,95.01,0,3,8,11.76,2.28,0,Frontend,Mid,T07,Low
E024,2024-08-25,9.33,8.79,0.54,94.24,0,1,8,12.51,3.22,0,Frontend,Mid,T07,Low
E024,2024-08-26,6.22,5.86,0.36,94.19,7,0,4,9.5,3.01,0,Frontend,Mid,T07,Low
E024,2024-08-27,8.09,8.19,-0.1,101.2,6,1,4,12.0,1.28,0,Frontend,Mid,T07,Low
E024,2024-08-28,8.2,7.62,0.58,92.92,6,2,4,11.63,1.23,0,Frontend,Mid,T07,Low
E024,2024-08-29,7.59,6.77,0.82,89.18,1,1,6,9.94,2.21,0,Frontend,Mid,T07,Low
E024,2024-08-30,6.96,6.47,0.49,92.99,4,3,5,10.67,0.62,0,Frontend,Mid,T07,Low
E024,2024-08-31,8.17,7.15,1.02,87.5,9,1,3,11.17,2.52,0,Frontend,Mid,T07,Low
E024,2024-09-01,7.33,6.55,0.78,89.38,9,2,9,13.9,1.69,0,Frontend,Mid,T07,Low
E024,2024-09-02,7.95,7.57,0.38,95.22,5,1,8,13.09,1.15,0,Frontend,Mid,T07,Low
E024,2024-09-03,9.41,8.59,0.82,91.28,0,0,7,11.97,0.75,0,Frontend,Mid,T07,Low
E024,2024-09-04,6.98,5.9,1.07,84.64,0,0,8,9.55,2.39,0,Frontend,Mid,T07,Low
E024,2024-09-05,6.65,6.53,0.12,98.15,5,1,8,11.99,1.59,0,Frontend,Mid,T07,Low
E024,2024-09-06,8.49,7.97,0.52,93.84,2,1,2,9.25,3.45,0,Frontend,Mid,T07,Low
E024,2024-09-07,7.1,7.21,-0.11,101.59,5,2,6,11.77,0.95,1,Frontend,Mid,T07,Low
E024,2024-09-08,9.45,9.3,0.15,98.38,9,0,4,13.56,2.95,0,Frontend,Mid,T07,Low
E024,2024-09-09,8.33,7.88,0.45,94.58,2,0,5,10.53,2.99,0,Frontend,Mid,T07,Low
E024,2024-09-10,7.38,6.77,0.6,91.85,4,0,7,11.25,1.52,0,Frontend,Mid,T07,Low
E024,2024-09-11,6.11,5.6,0.51,91.7,4,1,6,9.68,2.16,0,Frontend,Mid,T07,Low
E024,2024-09-12,6.33,6.11,0.22,96.54,6,1,8,11.57,2.24,1,Frontend,Mid,T07,Low
E024,2024-09-13,7.55,7.53,0.02,99.72,6,3,7,13.0,2.81,0,Frontend,Mid,T07,Low
E024,2024-09-14,8.25,8.02,0.23,97.22,8,2,8,14.5,2.19,0,Frontend,Mid,T07,Low
E024,2024-09-15,8.14,6.95,1.19,85.33,9,1,6,12.59,1.7,0,Frontend,Mid,T07,Low
E024,2024-09-16,8.23,7.31,0.92,88.78,4,1,3,9.98,1.48,0,Frontend,Mid,T07,Low
E024,2024-09-17,8.63,8.35,0.28,96.7,1,2,8,12.77,1.89,0,Frontend,Mid,T07,Low
E024,2024-09-18,7.82,6.87,0.95,87.87,9,3,6,13.0,1.18,0,Frontend,Mid,T07,Low
E024,2024-09-19,5.89,5.74,0.15,97.47,8,0,2,8.73,2.7,0,Frontend,Mid,T07,Low
E024,2024-09-20,8.79,8.48,0.31,96.45,2,2,9,13.62,2.37,0,Frontend,Mid,T07,Low
E024,2024-09-21,10.74,10.46,0.28,97.42,2,2,6,14.24,1.44,0,Frontend,Mid,T07,Low
E024,2024-09-22,9.11,7.58,1.53,83.19,2,3,5,11.15,0.88,0,Frontend,Mid,T07,Low
E024,2024-09-23,9.57,8.66,0.91,90.53,3,0,7,12.89,1.1,0,Frontend,Mid,T07,Low
E024,2024-09-24,7.97,8.04,-0.06,100.77,4,3,6,12.7,0.92,0,Frontend,Mid,T07,Low
E024,2024-09-25,6.59,6.15,0.44,93.34,1,0,3,7.53,2.82,0,Frontend,Mid,T07,Low
E024,2024-09-26,8.78,8.31,0.48,94.59,0,3,4,10.72,1.23,0,Frontend,Mid,T07,Low
E024,2024-09-27,6.93,6.35,0.58,91.61,0,1,4,8.09,3.06,0,Frontend,Mid,T07,Low
E024,2024-09-28,9.38,8.34,1.04,88.89,3,3,2,10.16,3.18,1,Frontend,Mid,T07,Low
E024,2024-09-29,10.0,9.14,0.86,91.41,1,3,3,11.45,0.57,0,Frontend,Mid,T07,Low
E024,2024-09-30,7.12,6.8,0.32,95.52,9,2,8,13.57,2.22,0,Frontend,Mid,T07,Low
E024,2024-10-01,8.46,8.36,0.1,98.87,0,3,3,9.97,1.97,1,Frontend,Mid,T07,Low
E024,2024-10-02,8.53,7.55,0.98,88.57,4,0,7,12.17,0.55,0,Frontend,Mid,T07,Low
E024,2024-10-03,10.2,9.53,0.67,93.45,9,1,7,15.43,3.31,0,Frontend,Mid,T07,Low
E024,2024-10-04,7.62,6.95,0.67,91.18,2,0,4,9.07,3.18,0,Frontend,Mid,T07,Low
E024,2024-10-05,8.29,8.5,-0.21,102.52,0,3,4,10.95,0.97,0,Frontend,Mid,T07,Low
E024,2024-10-06,9.81,8.62,1.18,87.93,9,3,7,15.33,0.63,0,Frontend,Mid,T07,Low
E024,2024-10-07,7.02,6.36,0.66,90.55,7,0,2,8.94,3.47,0,Frontend,Mid,T07,Low
E024,2024-10-08,8.49,7.85,0.65,92.4,8,2,2,11.13,3.44,0,Frontend,Mid,T07,Low
E024,2024-10-09,8.55,8.52,0.03,99.62,0,1,3,9.82,2.62,0,Frontend,Mid,T07,Low
E024,2024-10-10,10.18,9.12,1.07,89.5,3,0,8,13.74,1.81,0,Frontend,Mid,T07,Low
E024,2024-10-11,10.42,9.9,0.51,95.07,5,2,8,15.23,2.47,1,Frontend,Mid,T07,Low
E024,2024-10-12,6.34,5.53,0.81,87.23,7,1,6,10.45,1.18,1,Frontend,Mid,T07,Low
E024,2024-10-13,9.36,8.56,0.8,91.46,5,0,3,10.9,3.11,1,Frontend,Mid,T07,Low
E024,2024-10-14,5.82,4.85,0.97,83.31,0,2,8,9.02,1.58,0,Frontend,Mid,T07,Low
E024,2024-10-15,10.43,9.43,0.99,90.47,8,2,5,14.22,2.08,1,Frontend,Mid,T07,Low
E024,2024-10-16,7.65,7.89,-0.24,103.12,1,3,6,11.61,1.19,0,Frontend,Mid,T07,Low
E024,2024-10-17,10.63,9.62,1.01,90.51,4,0,3,11.95,2.47,0,Frontend,Mid,T07,Low
E024,2024-10-18,6.71,5.68,1.03,84.63,3,2,3,7.99,3.29,0,Frontend,Mid,T07,Low
E024,2024-10-19,6.64,6.1,0.53,91.94,9,3,4,11.02,2.55,0,Frontend,Mid,T07,Low
E024,2024-10-20,6.57,6.28,0.29,95.56,2,3,8,11.28,1.32,0,Frontend,Mid,T07,Low
E024,2024-10-21,8.33,7.82,0.51,93.84,8,1,5,12.81,0.7,0,Frontend,Mid,T07,Low
E024,2024-10-22,7.55,6.75,0.79,89.47,5,1,8,11.96,3.3,0,Frontend,Mid,T07,Low
E024,2024-10-23,8.74,7.98,0.76,91.31,5,0,7,12.63,2.32,0,Frontend,Mid,T07,Low
E024,2024-10-24,7.64,7.54,0.1,98.74,4,1,5,10.76,3.24,1,Frontend,Mid,T07,Low
E024,2024-10-25,7.2,6.5,0.7,90.3,5,3,8,12.35,1.71,0,Frontend,Mid,T07,Low
E024,2024-10-26,7.47,6.43,1.04,86.06,7,3,6,11.8,2.18,0,Frontend,Mid,T07,Low
E024,2024-10-27,8.39,7.74,0.65,92.23,4,1,5,11.04,2.66,1,Frontend,Mid,T07,Low
E024,2024-10-28,8.85,8.35,0.5,94.38,7,1,5,12.77,2.52,0,Frontend,Mid,T07,Low
E024,2024-10-29,8.03,7.57,0.46,94.24,0,1,5,9.92,2.29,0,Frontend,Mid,T07,Low
E024,2024-10-30,7.34,6.85,0.49,93.34,8,1,6,11.95,3.3,0,Frontend,Mid,T07,Low
E025,2024-08-01,8.46,8.41,0.05,99.4,9,3,4,13.38,2.25,0,Frontend,Mid,T09,Low
E025,2024-08-02,6.56,6.15,0.4,93.83,3,3,5,9.82,2.22,0,Frontend,Mid,T09,Low
E025,2024-08-03,8.96,8.55,0.4,95.52,8,0,4,12.27,3.25,1,Frontend,Mid,T09,Low
E025,2024-08-04,7.05,5.28,1.77,74.93,4,3,8,10.6,3.2,0,Frontend,Mid,T09,Low
E025,2024-08-05,6.49,5.69,0.8,87.73,3,3,6,9.79,2.65,0,Frontend,Mid,T09,Low
E025,2024-08-06,10.19,9.77,0.42,95.9,9,2,9,17.15,1.5,0,Frontend,Mid,T09,Low
E025,2024-08-07,9.04,8.5,0.53,94.09,6,1,5,12.55,3.04,0,Frontend,Mid,T09,Low
E025,2024-08-08,9.66,9.16,0.51,94.75,0,0,8,12.68,1.86,1,Frontend,Mid,T09,Low
E025,2024-08-09,9.84,9.25,0.58,94.1,4,3,8,14.88,1.18,0,Frontend,Mid,T09,Low
E025,2024-08-10,7.6,7.22,0.38,95.03,8,3,6,12.88,2.28,0,Frontend,Mid,T09,Low
E025,2024-08-11,10.2,9.7,0.51,95.04,7,3,6,15.2,1.28,0,Frontend,Mid,T09,Low
E025,2024-08-12,7.91,6.74,1.18,85.13,5,3,7,12.22,0.77,0,Frontend,Mid,T09,Low
E025,2024-08-13,6.69,6.28,0.41,93.81,4,0,9,11.52,3.07,0,Frontend,Mid,T09,Low
E025,2024-08-14,8.0,7.64,0.36,95.49,7,3,8,14.02,2.14,0,Frontend,Mid,T09,Low
E025,2024-08-15,7.61,7.92,-0.3,104.0,7,0,3,11.03,3.24,0,Frontend,Mid,T09,Low
E025,2024-08-16,7.81,7.24,0.57,92.65,0,3,4,9.63,1.38,0,Frontend,Mid,T09,Low
E025,2024-08-17,9.19,9.26,-0.06,100.71,4,3,4,12.97,0.59,0,Frontend,Mid,T09,Low
E025,2024-08-18,7.28,6.31,0.97,86.69,0,2,3,7.92,1.99,0,Frontend,Mid,T09,Low
E025,2024-08-19,6.56,5.59,0.96,85.31,1,2,4,7.82,3.13,0,Frontend,Mid,T09,Low
E025,2024-08-20,8.41,7.96,0.45,94.64,5,3,6,12.65,2.71,0,Frontend,Mid,T09,Low
E025,2024-08-21,7.87,7.34,0.53,93.22,9,3,2,11.16,3.15,0,Frontend,Mid,T09,Low
E025,2024-08-22,7.05,5.95,1.09,84.49,3,0,3,8.02,2.24,0,Frontend,Mid,T09,Low
E025,2024-08-23,11.6,10.41,1.18,89.82,8,0,2,13.38,2.88,0,Frontend,Mid,T09,Low
E025,2024-08-24,7.52,6.78,0.74,90.17,0,1,4,8.64,2.25,0,Frontend,Mid,T09,Low
E025,2024-08-25,8.08,7.2,0.88,89.05,8,1,3,11.2,0.63,0,Frontend,Mid,T09,Low
E025,2024-08-26,9.43,8.88,0.56,94.09,4,2,8,13.98,3.34,0,Frontend,Mid,T09,Low
E025,2024-08-27,7.97,7.76,0.22,97.28,7,2,6,12.84,2.76,0,Frontend,Mid,T09,Low
E025,2024-08-28,9.03,8.52,0.51,94.4,7,0,4,12.54,0.55,0,Frontend,Mid,T09,Low
E025,2024-08-29,10.19,10.17,0.01,99.89,5,0,5,13.72,3.02,0,Frontend,Mid,T09,Low
E025,2024-08-30,8.71,8.23,0.48,94.48,0,3,6,11.54,1.97,0,Frontend,Mid,T09,Low
E025,2024-08-31,8.52,7.67,0.84,90.09,9,3,8,14.64,2.23,0,Frontend,Mid,T09,Low
E025,2024-09-01,7.1,6.81,0.29,95.92,4,0,8,11.7,0.76,1,Frontend,Mid,T09,Low
E025,2024-09-02,7.4,6.84,0.56,92.39,6,2,2,9.81,1.54,0,Frontend,Mid,T09,Low
E025,2024-09-03,8.36,7.73,0.62,92.52,9,1,3,12.05,0.51,0,Frontend,Mid,T09,Low
E025,2024-09-04,6.63,5.73,0.91,86.32,6,1,2,8.54,1.25,0,Frontend,Mid,T09,Low
E025,2024-09-05,7.95,8.28,-0.33,104.14,4,0,2,10.16,2.16,0,Frontend,Mid,T09,Low
E025,2024-09-06,9.1,8.14,0.96,89.47,3,1,2,10.03,1.41,0,Frontend,Mid,T09,Low
E025,2024-09-07,8.93,8.41,0.52,94.2,1,3,3,10.29,3.46,0,Frontend,Mid,T09,Low
E025,2024-09-08,7.19,6.87,0.32,95.61,5,0,4,10.07,2.02,0,Frontend,Mid,T09,Low
E025,2024-09-09,8.88,8.11,0.77,91.35,6,0,2,10.44,1.75,1,Frontend,Mid,T09,Low
E025,2024-09-10,5.83,5.23,0.61,89.62,8,0,6,10.13,3.28,0,Frontend,Mid,T09,Low
E025,2024-09-11,7.44,6.83,0.61,91.83,0,3,3,8.69,1.59,0,Frontend,Mid,T09,Low
E025,2024-09-12,9.94,10.03,-0.09,100.87,2,2,8,14.56,3.13,0,Frontend,Mid,T09,Low
E025,2024-09-13,8.22,7.55,0.67,91.89,0,0,5,9.94,0.74,0,Frontend,Mid,T09,Low
E025,2024-09-14,8.36,6.81,1.56,81.38,2,2,5,10.14,1.1,0,Frontend,Mid,T09,Low
E025,2024-09-15,7.37,6.73,0.64,91.36,9,0,8,13.12,2.04,0,Frontend,Mid,T09,Low
E025,2024-09-16,6.8,6.54,0.26,96.2,2,1,9,11.37,3.18,0,Frontend,Mid,T09,Low
E025,2024-09-17,10.31,10.3,0.01,99.87,2,2,5,13.48,2.12,0,Frontend,Mid,T09,Low
E025,2024-09-18,5.8,5.13,0.67,88.46,0,2,8,9.02,3.39,0,Frontend,Mid,T09,Low
E025,2024-09-19,8.82,7.94,0.88,90.03,2,2,3,9.95,3.27,0,Frontend,Mid,T09,Low
E025,2024-09-20,6.86,6.52,0.34,95.02,2,2,2,8.26,1.75,0,Frontend,Mid,T09,Low
E025,2024-09-21,8.97,8.71,0.27,97.01,6,0,4,12.2,2.02,0,Frontend,Mid,T09,Low
E025,2024-09-22,7.87,7.14,0.73,90.77,3,3,3,9.52,2.83,1,Frontend,Mid,T09,Low
E025,2024-09-23,6.12,6.0,0.12,97.96,3,0,4,8.55,2.3,0,Frontend,Mid,T09,Low
E025,2024-09-24,7.66,7.41,0.26,96.63,1,1,5,10.14,1.76,0,Frontend,Mid,T09,Low
E025,2024-09-25,7.54,6.59,0.95,87.42,2,0,3,8.48,1.45,0,Frontend,Mid,T09,Low
E025,2024-09-26,7.21,6.01,1.2,83.35,6,2,6,11.13,0.55,0,Frontend,Mid,T09,Low
E025,2024-09-27,6.44,5.63,0.81,87.44,6,1,4,9.22,2.75,0,Frontend,Mid,T09,Low
E025,2024-09-28,7.37,6.81,0.56,92.44,3,3,8,12.03,1.86,0,Frontend,Mid,T09,Low
E025,2024-09-29,9.49,9.19,0.3,96.89,8,1,3,12.9,2.65,0,Frontend,Mid,T09,Low
E025,2024-09-30,7.03,6.76,0.26,96.24,4,0,3,9.14,0.85,1,Frontend,Mid,T09,Low
E025,2024-10-01,11.28,10.67,0.62,94.54,4,3,7,15.7,1.81,0,Frontend,Mid,T09,Low
E025,2024-10-02,8.9,8.51,0.39,95.6,4,1,4,11.82,0.6,0,Frontend,Mid,T09,Low
E025,2024-10-03,6.9,6.0,0.89,87.09,3,0,5,9.15,1.7,0,Frontend,Mid,T09,Low
E025,2024-10-04,8.21,7.05,1.15,85.95,0,0,7,10.22,2.19,0,Frontend,Mid,T09,Low
E025,2024-10-05,6.47,5.77,0.7,89.19,4,1,6,10.03,0.93,0,Frontend,Mid,T09,Low
E025,2024-10-06,5.43,4.7,0.74,86.45,8,1,2,7.86,2.94,0,Frontend,Mid,T09,Low
E025,2024-10-07,5.41,5.18,0.23,95.84,5,2,3,8.14,2.93,0,Frontend,Mid,T09,Low
E025,2024-10-08,6.13,5.77,0.36,94.1,0,2,7,9.15,3.43,0,Frontend,Mid,T09,Low
E025,2024-10-09,8.65,7.28,1.36,84.24,7,0,6,11.87,2.08,1,Frontend,Mid,T09,Low
E025,2024-10-10,6.48,5.54,0.93,85.57,4,2,5,9.53,0.72,0,Frontend,Mid,T09,Low
E025,2024-10-11,7.27,7.23,0.04,99.44,9,0,7,13.2,1.56,0,Frontend,Mid,T09,Low
E025,2024-10-12,7.57,7.18,0.39,94.82,6,3,3,10.7,2.52,0,Frontend,Mid,T09,Low
E025,2024-10-13,5.39,4.88,0.51,90.52,3,0,3,6.85,2.83,0,Frontend,Mid,T09,Low
E025,2024-10-14,8.44,7.45,0.99,88.29,5,2,3,10.7,0.98,0,Frontend,Mid,T09,Low
E025,2024-10-15,8.39,8.15,0.24,97.15,7,1,2,11.26,1.31,0,Frontend,Mid,T09,Low
E025,2024-10-16,8.05,7.53,0.52,93.49,7,1,2,10.69,0.93,0,Frontend,Mid,T09,Low
E025,2024-10-17,8.39,7.77,0.62,92.59,9,3,5,13.31,1.75,0,Frontend,Mid,T09,Low
E025,2024-10-18,7.11,6.61,0.5,93.03,6,1,9,12.81,1.99,0,Frontend,Mid,T09,Low
E025,2024-10-19,7.41,7.09,0.32,95.62,0,2,3,8.5,3.25,0,Frontend,Mid,T09,Low
E025,2024-10-20,7.2,6.58,0.62,91.4,4,1,8,11.51,3.08,0,Frontend,Mid,T09,Low
E025,2024-10-21,7.83,7.57,0.26,96.68,6,0,9,13.46,2.72,0,Frontend,Mid,T09,Low
E025,2024-10-22,6.85,6.93,-0.08,101.19,1,1,7,10.46,3.14,0,Frontend,Mid,T09,Low
E025,2024-10-23,8.34,7.04,1.3,84.38,2,1,9,12.14,1.33,0,Frontend,Mid,T09,Low
E025,2024-10-24,8.82,8.24,0.58,93.42,8,2,9,15.21,0.83,1,Frontend,Mid,T09,Low
E025,2024-10-25,9.78,9.39,0.39,96.03,6,3,3,13.04,1.65,0,Frontend,Mid,T09,Low
E025,2024-10-26,10.64,9.99,0.65,93.91,3,0,6,13.66,1.59,0,Frontend,Mid,T09,Low
E025,2024-10-27,7.79,7.65,0.14,98.22,6,0,9,13.71,1.58,0,Frontend,Mid,T09,Low
E025,2024-10-28,7.4,6.88,0.52,92.96,7,3,8,13.16,2.79,0,Frontend,Mid,T09,Low
E025,2024-10-29,8.44,7.99,0.45,94.64,5,2,8,13.45,2.95,0,Frontend,Mid,T09,Low
E025,2024-10-30,8.26,8.41,-0.15,101.82,5,1,3,11.1,3.41,0,Frontend,Mid,T09,Low
E026,2024-08-01,6.8,6.65,0.15,97.86,6,1,9,12.87,1.88,0,AI/ML,Senior,T03,Low
E026,2024-08-02,8.02,7.62,0.4,95.02,4,1,9,13.11,2.75,0,AI/ML,Senior,T03,Low
E026,2024-08-03,7.54,7.04,0.5,93.33,8,1,6,12.33,2.04,0,AI/ML,Senior,T03,Low
E026,2024-08-04,8.49,8.17,0.32,96.2,5,0,7,12.78,2.6,0,AI/ML,Senior,T03,Low
E026,2024-08-05,9.01,8.04,0.97,89.2,6,0,6,12.71,0.89,0,AI/ML,Senior,T03,Low
E026,2024-08-06,8.57,7.68,0.89,89.62,2,2,9,12.93,1.7,0,AI/ML,Senior,T03,Low
E026,2024-08-07,7.55,6.38,1.17,84.5,8,3,8,12.93,3.02,0,AI/ML,Senior,T03,Low
E026,2024-08-08,7.95,7.01,0.94,88.2,6,0,9,13.03,1.86,0,AI/ML,Senior,T03,Low
E026,2024-08-09,7.23,6.55,0.68,90.58,8,3,4,11.11,2.89,0,AI/ML,Senior,T03,Low
